Date,Time,Time Zone,Network,Local,Cover %,Program Aired,CreativeID,CreativeName,CreativeLength,Air Type,Spend
11/25/2019,11:36 PM,Eastern ,LRW  ,     ,0,MY CRAZY EX                   ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/26/2019, 8:09 AM,Eastern ,LRW  ,     ,0,COOK YOURSELF THIN            ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/26/2019,12:17 PM,Eastern ,LRW  ,     ,0,THE MAIN INGREDIENT WITH      ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/26/2019, 2:52 PM,Eastern ,LRW  ,     ,0,NEXT DOOR WITH KATIE BROW     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/26/2019, 3:49 PM,Eastern ,LRW  ,     ,0,MERGE                         ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/27/2019, 2:10 AM,Eastern ,LRW  ,     ,0,DANCE MOMS                    ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019, 2:33 AM,Eastern ,LRW  ,     ,0,DANCE MOMS                    ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/27/2019,10:10 PM,Eastern ,LRW  ,     ,0,DANCE MOMS                    ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/27/2019,10:33 PM,Eastern ,LRW  ,     ,0,DANCE MOMS                    ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/29/2019,12:30 AM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: NY              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 1:22 AM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: DALLAS          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 8:25 AM,Eastern ,LRW  ,     ,0,COOK YOURSELF THIN            ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/29/2019, 2:17 PM,Eastern ,LRW  ,     ,0,NEXT DOOR WITH KATIE BROW     ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/29/2019, 4:07 PM,Eastern ,LRW  ,     ,0,WHO KNOWS YOU BEST?           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 6:26 PM,Eastern ,LRW  ,     ,0,CELEBRITY GHOST STORIES       ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 7:25 PM,Eastern ,LRW  ,     ,0,KIM OF QUEENS                 ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 8:30 PM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: NY              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/29/2019, 9:22 PM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: DALLAS          ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/30/2019,12:27 AM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,12:53 AM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 2:54 AM,Eastern ,LRW  ,     ,0,BIG WOMEN: BIG LOVE           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019,10:17 AM,Eastern ,LRW  ,     ,0,OPERATION STYLE               ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/30/2019, 3:41 PM,Eastern ,LRW  ,     ,0,CHILD GENIUS                  ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
11/30/2019, 8:27 PM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/30/2019, 8:53 PM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/30/2019,10:54 PM,Eastern ,LRW  ,     ,0,BIG WOMEN: BIG LOVE           ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
12/1/2019, 1:52 AM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 3:12 AM,Eastern ,LRW  ,     ,0,PRISON WIVES CLUB             ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019,10:24 AM,Eastern ,LRW  ,     ,0,MERGE                         ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
12/1/2019, 1:49 PM,Eastern ,LRW  ,     ,0,THE MAIN INGREDIENT WITH      ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
12/1/2019, 3:28 PM,Eastern ,LRW  ,     ,0,ONE BORN EVERY MINUTE         ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,10.2
12/1/2019, 9:52 PM,Eastern ,LRW  ,     ,0,LITTLE WOMEN: LA              ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
12/1/2019,11:12 PM,Eastern ,LRW  ,     ,0,PRISON WIVES CLUB             ,RRFALL30H    ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,18.7
11/25/2019, 8:45 PM,Eastern ,OVTNL,LOCAL,85,LETHAL WEAPON                 ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/25/2019,10:18 PM,Eastern ,OVTNL,LOCAL,85,LETHAL WEAPON 2               ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/28/2019, 8:24 PM,Eastern ,OVTNL,LOCAL,85,LETHAL WEAPON 2               ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/29/2019, 8:46 PM,Eastern ,OVTNL,LOCAL,85,YOUNG GUNS                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/29/2019, 9:11 PM,Eastern ,OVTNL,LOCAL,85,YOUNG GUNS                    ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,119
11/25/2019, 6:47 AM,Eastern ,OXYL ,LOCAL,20,NCIS: LOS ANGELES             ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/25/2019, 9:47 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019,10:13 AM,Eastern ,OXYL ,LOCAL,20,NCIS: LOS ANGELES             ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/25/2019,12:50 PM,Eastern ,OXYL ,LOCAL,20,NCIS                          ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/25/2019, 1:13 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/25/2019, 3:50 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 1:52 AM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/26/2019, 4:52 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 6:19 AM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/26/2019, 6:50 AM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/26/2019, 8:49 AM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/26/2019, 9:19 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 9:50 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019,11:19 AM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/26/2019,11:49 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 2:19 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/26/2019, 2:52 PM,Eastern ,OXYL ,LOCAL,20,CHICAGO P.D.                  ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/26/2019, 5:52 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 1:22 AM,Eastern ,OXYL ,LOCAL,20,KILLER SIBLINGS               ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/28/2019, 4:22 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/28/2019, 8:24 PM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/28/2019,11:24 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,12:26 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/29/2019, 1:27 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/29/2019, 3:26 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 4:27 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 7:20 AM,Eastern ,OXYL ,LOCAL,20,DATELINE: SECRETS UNCOVRD     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 7:50 AM,Eastern ,OXYL ,LOCAL,20,DATELINE: SECRETS UNCOVRD     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,21.25
11/29/2019, 8:28 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/29/2019, 8:55 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/29/2019,10:20 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,10:50 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,10:55 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/29/2019,11:28 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,11:55 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019,11:56 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/29/2019, 1:55 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 2:27 PM,Eastern ,OXYL ,LOCAL,20,DATELINE: SECRETS UNCOVRD     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,42.5
11/29/2019, 2:56 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 5:12 PM,Eastern ,OXYL ,LOCAL,20,DATELINE: SECRETS UNCOVRD     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,51
11/29/2019, 5:27 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/29/2019, 8:12 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 1:24 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
11/30/2019, 8:51 PM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/30/2019,10:24 PM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
11/30/2019,11:51 PM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019,12:51 AM,Eastern ,OXYL ,LOCAL,20,SNAPPED                       ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
12/1/2019, 2:52 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 3:51 AM,Eastern ,OXYL ,LOCAL,20,Dual Feed                     ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,0
12/1/2019, 8:53 PM,Eastern ,OXYL ,LOCAL,20,KILLER SIBLINGS               ,RRFALL30LH   ,TRR_30_TVC_FALL_HERO                                        ,30,Cable                         ,63.75
